,Base,Compo2,Compo3,UNXP,DynEvo,NB_TO_EXPLAIN,NB_STEPS,ALL_UNXP
model80573.csv,244,46,9,2,2,301,2,0
model80574.csv,227,45,13,16,16,301,2,0
model80575.csv,230,44,21,6,6,301,2,0
model80576.csv,246,44,9,2,2,301,2,0
model80577.csv,247,44,10,0,0,301,1,0
model80578.csv,243,45,9,4,4,301,2,0
model80579.csv,244,45,10,2,2,301,2,0
model80580.csv,230,54,11,6,6,301,2,0
model80581.csv,233,51,14,3,3,301,2,0
model80582.csv,241,51,6,3,3,301,2,0
model80583.csv,242,49,8,2,2,301,2,0
model80584.csv,225,46,8,22,22,301,2,0
model80585.csv,244,45,5,7,7,301,2,0
model80586.csv,241,46,7,7,7,301,2,0
model80587.csv,228,55,10,8,8,301,2,0
model80588.csv,239,52,5,5,5,301,2,0
model80589.csv,259,38,4,0,0,301,1,0
model80590.csv,258,39,4,0,0,301,1,0
model80591.csv,257,40,3,1,1,301,2,0
model80592.csv,256,41,4,0,0,301,1,0
model80593.csv,249,46,4,2,2,301,2,0
model80594.csv,248,46,6,1,1,301,2,0
